            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2460957.500000000, A.D. 2025-Oct-09 00:00:00.0000, -1.623600660106248E+08, -1.641918231085666E+08,  1.960252666346995E+07,
2460958.500000000, A.D. 2025-Oct-10 00:00:00.0000, -1.641898649530328E+08, -1.586904443549139E+08,  1.932706538172360E+07,
2460959.500000000, A.D. 2025-Oct-11 00:00:00.0000, -1.660061482749908E+08, -1.531760061410766E+08,  1.905001365306037E+07,
2460960.500000000, A.D. 2025-Oct-12 00:00:00.0000, -1.678083131901809E+08, -1.476485440691997E+08,  1.877134228188897E+07,
2460961.500000000, A.D. 2025-Oct-13 00:00:00.0000, -1.695957482362335E+08, -1.421081249918934E+08,  1.849102372472979E+07,
2460962.500000000, A.D. 2025-Oct-14 00:00:00.0000, -1.713678357150208E+08, -1.365548490115716E+08,  1.820903235422827E+07,
2460963.500000000, A.D. 2025-Oct-15 00:00:00.0000, -1.731239544404385E+08, -1.309888513428318E+08,  1.792534472965829E+07,
2460964.500000000, A.D. 2025-Oct-16 00:00:00.0000, -1.748634827882178E+08, -1.254103039918462E+08,  1.763993987067323E+07,
2460965.500000000, A.D. 2025-Oct-17 00:00:00.0000, -1.765858020344761E+08, -1.198194172045178E+08,  1.735279953044202E+07,
2460966.500000000, A.D. 2025-Oct-18 00:00:00.0000, -1.782902999610613E+08, -1.142164406342195E+08,  1.706390846375396E+07,
2460967.500000000, A.D. 2025-Oct-19 00:00:00.0000, -1.799763746964854E+08, -1.086016641805080E+08,  1.677325468520668E+07,
2460968.500000000, A.D. 2025-Oct-20 00:00:00.0000, -1.816434387516921E+08, -1.029754184525140E+08,  1.648082971223329E+07,
2460969.500000000, A.D. 2025-Oct-21 00:00:00.0000, -1.832909232004221E+08, -9.733807481490664E+07,  1.618662878750357E+07,
2460970.500000000, A.D. 2025-Oct-22 00:00:00.0000, -1.849182819449654E+08, -9.169004498051926E+07,  1.589065107517618E+07,
2460971.500000000, A.D. 2025-Oct-23 00:00:00.0000, -1.865249960001038E+08, -8.603178012188870E+07,  1.559289982560875E+07,
2460972.500000000, A.D. 2025-Oct-24 00:00:00.0000, -1.881105777215337E+08, -8.036376948397832E+07,  1.529338250346482E+07,
2460973.500000000, A.D. 2025-Oct-25 00:00:00.0000, -1.896745749004917E+08, -7.468653849198048E+07,  1.499211087470218E+07,
2460974.500000000, A.D. 2025-Oct-26 00:00:00.0000, -1.912165746441234E+08, -6.900064636094403E+07,  1.468910104867822E+07,
2460975.500000000, A.D. 2025-Oct-27 00:00:00.0000, -1.927362069616294E+08, -6.330668322755753E+07,  1.438437347255166E+07,
2460976.500000000, A.D. 2025-Oct-28 00:00:00.0000, -1.942331479796350E+08, -5.760526683815266E+07,  1.407795287626582E+07,
2460977.500000000, A.D. 2025-Oct-29 00:00:00.0000, -1.957071227165561E+08, -5.189703884022477E+07,  1.376986816762464E+07,
2460978.500000000, A.D. 2025-Oct-30 00:00:00.0000, -1.971579073548740E+08, -4.618266073684274E+07,  1.346015227826840E+07,
2460979.500000000, A.D. 2025-Oct-31 00:00:00.0000, -1.985853309618392E+08, -4.046280957360971E+07,  1.314884196266120E+07,
2460980.500000000, A.D. 2025-Nov-01 00:00:00.0000, -1.999892766227337E+08, -3.473817343580943E+07,  1.283597755345599E+07,
2460981.500000000, A.D. 2025-Nov-02 00:00:00.0000, -2.013696819658113E+08, -2.900944683864015E+07,  1.252160267774592E+07,
2460982.500000000, A.D. 2025-Nov-03 00:00:00.0000, -2.027265390737405E+08, -2.327732609577521E+07,  1.220576393969089E+07,
2460983.500000000, A.D. 2025-Nov-04 00:00:00.0000, -2.040598937921058E+08, -1.754250475084318E+07,  1.188851057578618E+07,
2460984.500000000, A.D. 2025-Nov-05 00:00:00.0000, -2.053698444606376E+08, -1.180566915286190E+07,  1.156989408958723E+07,
2460985.500000000, A.D. 2025-Nov-06 00:00:00.0000, -2.066565401067211E+08, -6.067494250381567E+06,  1.124996787300360E+07,
2460986.500000000, A.D. 2025-Nov-07 00:00:00.0000, -2.079201781527686E+08, -3.286396703943214E+05,  1.092878682131827E+07,
2460987.500000000, A.D. 2025-Nov-08 00:00:00.0000, -2.091610016987165E+08,  5.410253862562197E+06,  1.060640694888046E+07,
2460988.500000000, A.D. 2025-Nov-09 00:00:00.0000, -2.103792964478521E+08,  1.114856772361886E+07,  1.028288501198378E+07,
2460989.500000000, A.D. 2025-Nov-10 00:00:00.0000, -2.115753873482518E+08,  1.688570817015994E+07,  9.958278144813549E+06,
2460990.500000000, A.D. 2025-Nov-11 00:00:00.0000, -2.127496350234382E+08,  2.262110869131902E+07,  9.632643513576128E+06,
2460991.500000000, A.D. 2025-Nov-12 00:00:00.0000, -2.139024320646985E+08,  2.835423191781365E+07,  9.306037993059721E+06,
2460992.500000000, A.D. 2025-Nov-13 00:00:00.0000, -2.150341992541946E+08,  3.408457109642069E+07,  8.978517868967291E+06,
2460993.500000000, A.D. 2025-Nov-14 00:00:00.0000, -2.161453817829510E+08,  3.981165114295493E+07,  8.650138568449786E+06,
2460994.500000000, A.D. 2025-Nov-15 00:00:00.0000, -2.172364455214073E+08,  4.553502929566093E+07,  8.320954420388132E+06,
2460995.500000000, A.D. 2025-Nov-16 00:00:00.0000, -2.183078733929103E+08,  5.125429539735189E+07,  7.991018446153518E+06,
2460996.500000000, A.D. 2025-Nov-17 00:00:00.0000, -2.193601618926681E+08,  5.696907183941174E+07,  7.660382180840250E+06,
2460997.500000000, A.D. 2025-Nov-18 00:00:00.0000, -2.203938177866723E+08,  6.267901320397128E+07,  7.329095524328776E+06,
2460998.500000000, A.D. 2025-Nov-19 00:00:00.0000, -2.214093550172213E+08,  6.838380564230010E+07,  6.997206621006031E+06,
2460999.500000000, A.D. 2025-Nov-20 00:00:00.0000, -2.224072918342077E+08,  7.408316602788821E+07,  6.664761766548928E+06,
2461000.500000000, A.D. 2025-Nov-21 00:00:00.0000, -2.233881481644546E+08,  7.977684092202422E+07,  6.331805339860298E+06,
2461001.500000000, A.D. 2025-Nov-22 00:00:00.0000, -2.243524432252377E+08,  8.546460538811594E+07,  5.998379758029297E+06,
2461002.500000000, A.D. 2025-Nov-23 00:00:00.0000, -2.253006933827855E+08,  9.114626168875760E+07,  5.664525452058457E+06,
2461003.500000000, A.D. 2025-Nov-24 00:00:00.0000, -2.262334102520414E+08,  9.682163789681506E+07,  5.330280861047968E+06,
2461004.500000000, A.D. 2025-Nov-25 00:00:00.0000, -2.271510990302866E+08,  1.024905864487607E+08,  4.995682442539468E+06,
2461005.500000000, A.D. 2025-Nov-26 00:00:00.0000, -2.280542570543285E+08,  1.081529826652885E+08,  4.660764696786843E+06,
2461006.500000000, A.D. 2025-Nov-27 00:00:00.0000, -2.289433725687873E+08,  1.138087232610108E+08,  4.325560202826299E+06,
2461007.500000000, A.D. 2025-Nov-28 00:00:00.0000, -2.298189236914956E+08,  1.194577248618748E+08,  3.990099664353311E+06,
2461008.500000000, A.D. 2025-Nov-29 00:00:00.0000, -2.306813775610749E+08,  1.250999225459235E+08,  3.654411963568345E+06,
2461009.500000000, A.D. 2025-Nov-30 00:00:00.0000, -2.315311896512864E+08,  1.307352684202083E+08,  3.318524221320070E+06,
2461010.500000000, A.D. 2025-Dec-01 00:00:00.0000, -2.323688032366837E+08,  1.363637302440840E+08,  2.982461862045832E+06,
2461011.500000000, A.D. 2025-Dec-02 00:00:00.0000, -2.331946489943501E+08,  1.419852901067919E+08,  2.646248682179399E+06,
2461012.500000000, A.D. 2025-Dec-03 00:00:00.0000, -2.340091447270033E+08,  1.475999431651830E+08,  2.309906920860939E+06,
2461013.500000000, A.D. 2025-Dec-04 00:00:00.0000, -2.348126951934370E+08,  1.532076964456335E+08,  1.973457331941858E+06,
2461014.500000000, A.D. 2025-Dec-05 00:00:00.0000, -2.356056920330905E+08,  1.588085677126688E+08,  1.636919256422587E+06,
2461015.500000000, A.D. 2025-Dec-06 00:00:00.0000, -2.363885137724358E+08,  1.644025844055049E+08,  1.300310694597334E+06,
2461016.500000000, A.D. 2025-Dec-07 00:00:00.0000, -2.371615259018255E+08,  1.699897826426336E+08,  9.636483773018569E+05,
2461017.500000000, A.D. 2025-Dec-08 00:00:00.0000, -2.379250810124106E+08,  1.755702062936932E+08,  6.269478357708752E+05,
2461018.500000000, A.D. 2025-Dec-09 00:00:00.0000, -2.386795189836947E+08,  1.811439061171582E+08,  2.902234697089270E+05,
2461019.500000000, A.D. 2025-Dec-10 00:00:00.0000, -2.394251672132264E+08,  1.867109389618297E+08, -4.651138673451543E+04,
2461020.500000000, A.D. 2025-Dec-11 00:00:00.0000, -2.401623408808225E+08,  1.922713670296883E+08, -3.832444013207704E+05,
2461021.500000000, A.D. 2025-Dec-12 00:00:00.0000, -2.408913432405625E+08,  1.978252571973734E+08, -7.199641825776398E+05,
2461022.500000000, A.D. 2025-Dec-13 00:00:00.0000, -2.416124659345793E+08,  2.033726803933427E+08, -1.056660221271262E+06,
2461023.500000000, A.D. 2025-Dec-14 00:00:00.0000, -2.423259893234057E+08,  2.089137110276443E+08, -1.393322834560156E+06,
2461024.500000000, A.D. 2025-Dec-15 00:00:00.0000, -2.430321828283032E+08,  2.144484264711781E+08, -1.729943112862229E+06,
2461025.500000000, A.D. 2025-Dec-16 00:00:00.0000, -2.437313052816129E+08,  2.199769065813158E+08, -2.066512869429484E+06,
2461026.500000000, A.D. 2025-Dec-17 00:00:00.0000, -2.444236052817163E+08,  2.254992332707929E+08, -2.403024592602327E+06,
2461027.500000000, A.D. 2025-Dec-18 00:00:00.0000, -2.451093215496960E+08,  2.310154901168575E+08, -2.739471400692105E+06,
2461028.500000000, A.D. 2025-Dec-19 00:00:00.0000, -2.457886832852247E+08,  2.365257620077583E+08, -3.075846999424666E+06,
2461029.500000000, A.D. 2025-Dec-20 00:00:00.0000, -2.464619105196068E+08,  2.420301348237739E+08, -3.412145641864955E+06,
2461030.500000000, A.D. 2025-Dec-21 00:00:00.0000, -2.471292144642479E+08,  2.475286951501162E+08, -3.748362090732247E+06,
2461031.500000000, A.D. 2025-Dec-22 00:00:00.0000, -2.477907978531306E+08,  2.530215300191755E+08, -4.084491583010301E+06,
2461032.500000000, A.D. 2025-Dec-23 00:00:00.0000, -2.484468552781455E+08,  2.585087266797270E+08, -4.420529796750009E+06,
2461033.500000000, A.D. 2025-Dec-24 00:00:00.0000, -2.490975735163628E+08,  2.639903723908559E+08, -4.756472819963291E+06,
2461034.500000000, A.D. 2025-Dec-25 00:00:00.0000, -2.497431318485286E+08,  2.694665542385061E+08, -5.092317121502280E+06,
2461035.500000000, A.D. 2025-Dec-26 00:00:00.0000, -2.503837023682512E+08,  2.749373589727000E+08, -5.428059523821294E+06,
2461036.500000000, A.D. 2025-Dec-27 00:00:00.0000, -2.510194502814873E+08,  2.804028728636130E+08, -5.763697177517921E+06,
2461037.500000000, A.D. 2025-Dec-28 00:00:00.0000, -2.516505341960718E+08,  2.858631815748194E+08, -6.099227537553877E+06,
2461038.500000000, A.D. 2025-Dec-29 00:00:00.0000, -2.522771064011420E+08,  2.913183700521539E+08, -6.434648341057092E+06,
2461039.500000000, A.D. 2025-Dec-30 00:00:00.0000, -2.528993131363988E+08,  2.967685224267513E+08, -6.769957586611882E+06,
2461040.500000000, A.D. 2025-Dec-31 00:00:00.0000, -2.535172948512260E+08,  3.022137219309444E+08, -7.105153514945567E+06,
2461041.500000000, A.D. 2026-Jan-01 00:00:00.0000, -2.541311864537528E+08,  3.076540508258022E+08, -7.440234590925142E+06,
2461042.500000000, A.D. 2026-Jan-02 00:00:00.0000, -2.547411175499966E+08,  3.130895903391943E+08, -7.775199486781210E+06,
2461043.500000000, A.D. 2026-Jan-03 00:00:00.0000, -2.553472126732671E+08,  3.185204206133595E+08, -8.110047066480026E+06,
2461044.500000000, A.D. 2026-Jan-04 00:00:00.0000, -2.559495915040457E+08,  3.239466206610438E+08, -8.444776371169224E+06,
2461045.500000000, A.D. 2026-Jan-05 00:00:00.0000, -2.565483690805838E+08,  3.293682683293532E+08, -8.779386605625764E+06,
2461046.500000000, A.D. 2026-Jan-06 00:00:00.0000, -2.571436560004814E+08,  3.347854402705426E+08, -9.113877125640184E+06,
2461047.500000000, A.D. 2026-Jan-07 00:00:00.0000, -2.577355586135242E+08,  3.401982119190300E+08, -9.448247426272973E+06,
2461048.500000000, A.D. 2026-Jan-08 00:00:00.0000, -2.583241792060684E+08,  3.456066574739897E+08, -9.782497130924419E+06,
2461049.500000000, A.D. 2026-Jan-09 00:00:00.0000, -2.589096161772691E+08,  3.510108498869358E+08, -1.011662598116159E+07,
2461050.500000000, A.D. 2026-Jan-10 00:00:00.0000, -2.594919642074513E+08,  3.564108608537631E+08, -1.045063382725027E+07,
2461051.500000000, A.D. 2026-Jan-11 00:00:00.0000, -2.600713144189235E+08,  3.618067608107599E+08, -1.078452061934207E+07,
2461052.500000000, A.D. 2026-Jan-12 00:00:00.0000, -2.606477545295346E+08,  3.671986189341537E+08, -1.111828639927088E+07,
2461053.500000000, A.D. 2026-Jan-13 00:00:00.0000, -2.612213689992682E+08,  3.725865031427922E+08, -1.145193129291497E+07,
2461054.500000000, A.D. 2026-Jan-14 00:00:00.0000, -2.617922391701669E+08,  3.779704801036010E+08, -1.178545550308381E+07,
2461055.500000000, A.D. 2026-Jan-15 00:00:00.0000, -2.623604433998713E+08,  3.833506152394910E+08, -1.211885930289195E+07,
2461056.500000000, A.D. 2026-Jan-16 00:00:00.0000, -2.629260571890540E+08,  3.887269727394264E+08, -1.245214302958328E+07,
2461057.500000000, A.D. 2026-Jan-17 00:00:00.0000, -2.634891533030176E+08,  3.940996155703861E+08, -1.278530707877271E+07,
2461058.500000000, A.D. 2026-Jan-18 00:00:00.0000, -2.640498018877221E+08,  3.994686054909834E+08, -1.311835189907274E+07,
2461059.500000000, A.D. 2026-Jan-19 00:00:00.0000, -2.646080705804958E+08,  4.048340030665312E+08, -1.345127798707563E+07,
2461060.500000000, A.D. 2026-Jan-20 00:00:00.0000, -2.651640246156766E+08,  4.101958676853627E+08, -1.378408588266253E+07,
2461061.500000000, A.D. 2026-Jan-21 00:00:00.0000, -2.657177269254197E+08,  4.155542575762357E+08, -1.411677616461298E+07,
2461062.500000000, A.D. 2026-Jan-22 00:00:00.0000, -2.662692382359036E+08,  4.209092298266728E+08, -1.444934944648936E+07,
2461063.500000000, A.D. 2026-Jan-23 00:00:00.0000, -2.668186171591519E+08,  4.262608404020993E+08, -1.478180637277156E+07,
2461064.500000000, A.D. 2026-Jan-24 00:00:00.0000, -2.673659202806841E+08,  4.316091441656636E+08, -1.511414761521932E+07,
2461065.500000000, A.D. 2026-Jan-25 00:00:00.0000, -2.679112022431986E+08,  4.369541948986360E+08, -1.544637386943886E+07,
2461066.500000000, A.D. 2026-Jan-26 00:00:00.0000, -2.684545158264831E+08,  4.422960453212926E+08, -1.577848585163283E+07,
2461067.500000000, A.D. 2026-Jan-27 00:00:00.0000, -2.689959120237406E+08,  4.476347471142110E+08, -1.611048429551107E+07,
2461068.500000000, A.D. 2026-Jan-28 00:00:00.0000, -2.695354401145108E+08,  4.529703509399077E+08, -1.644236994934162E+07,
2461069.500000000, A.D. 2026-Jan-29 00:00:00.0000, -2.700731477343596E+08,  4.583029064647654E+08, -1.677414357312042E+07,
2461070.500000000, A.D. 2026-Jan-30 00:00:00.0000, -2.706090809415053E+08,  4.636324623812020E+08, -1.710580593583763E+07,
2461071.500000000, A.D. 2026-Jan-31 00:00:00.0000, -2.711432842805405E+08,  4.689590664300499E+08, -1.743735781281841E+07,
2461072.500000000, A.D. 2026-Feb-01 00:00:00.0000, -2.716758008434055E+08,  4.742827654231197E+08, -1.776879998311538E+07,
2461073.500000000, A.D. 2026-Feb-02 00:00:00.0000, -2.722066723277643E+08,  4.796036052659315E+08, -1.810013322692686E+07,
2461074.500000000, A.D. 2026-Feb-03 00:00:00.0000, -2.727359390929286E+08,  4.849216309806104E+08, -1.843135832301500E+07,
2461075.500000000, A.D. 2026-Feb-04 00:00:00.0000, -2.732636402134740E+08,  4.902368867289476E+08, -1.876247604609483E+07,
2461076.500000000, A.D. 2026-Feb-05 00:00:00.0000, -2.737898135306888E+08,  4.955494158356442E+08, -1.909348716416073E+07,
2461077.500000000, A.D. 2026-Feb-06 00:00:00.0000, -2.743144957019958E+08,  5.008592608117576E+08, -1.942439243571559E+07,
2461078.500000000, A.D. 2026-Feb-07 00:00:00.0000, -2.748377222484874E+08,  5.061664633783888E+08, -1.975519260685977E+07,
2461079.500000000, A.D. 2026-Feb-08 00:00:00.0000, -2.753595276007160E+08,  5.114710644906555E+08, -2.008588840819359E+07,
2461080.500000000, A.D. 2026-Feb-09 00:00:00.0000, -2.758799451428890E+08,  5.167731043620102E+08, -2.041648055147669E+07,
2461081.500000000, A.D. 2026-Feb-10 00:00:00.0000, -2.763990072556184E+08,  5.220726224889722E+08, -2.074696972598007E+07,
2461082.500000000, A.D. 2026-Feb-11 00:00:00.0000, -2.769167453573908E+08,  5.273696576763624E+08, -2.107735659445381E+07,
2461083.500000000, A.D. 2026-Feb-12 00:00:00.0000, -2.774331899449329E+08,  5.326642480631371E+08, -2.140764178861833E+07,
2461084.500000000, A.D. 2026-Feb-13 00:00:00.0000, -2.779483706326659E+08,  5.379564311489367E+08, -2.173782590407014E+07,
2461085.500000000, A.D. 2026-Feb-14 00:00:00.0000, -2.784623161914631E+08,  5.432462438214786E+08, -2.206790949446961E+07,
2461086.500000000, A.D. 2026-Feb-15 00:00:00.0000, -2.789750545869517E+08,  5.485337223849411E+08, -2.239789306484973E+07,
2461087.500000000, A.D. 2026-Feb-16 00:00:00.0000, -2.794866130176360E+08,  5.538189025895009E+08, -2.272777706385258E+07,
2461088.500000000, A.D. 2026-Feb-17 00:00:00.0000, -2.799970179531548E+08,  5.591018196622062E+08, -2.305756187465405E+07,
2461089.500000000, A.D. 2026-Feb-18 00:00:00.0000, -2.805062951730449E+08,  5.643825083393798E+08, -2.338724780428410E+07,
2461090.500000000, A.D. 2026-Feb-19 00:00:00.0000, -2.810144698064417E+08,  5.696610029007732E+08, -2.371683507098204E+07,
2461091.500000000, A.D. 2026-Feb-20 00:00:00.0000, -2.815215663732342E+08,  5.749373372056943E+08, -2.404632378913847E+07,
2461092.500000000, A.D. 2026-Feb-21 00:00:00.0000, -2.820276088273011E+08,  5.802115447313547E+08, -2.437571395126802E+07,
2461093.500000000, A.D. 2026-Feb-22 00:00:00.0000, -2.825326206025904E+08,  5.854836586136614E+08, -2.470500540631887E+07,
2461094.500000000, A.D. 2026-Feb-23 00:00:00.0000, -2.830366246629868E+08,  5.907537116906580E+08, -2.503419783345282E+07,
2461095.500000000, A.D. 2026-Feb-24 00:00:00.0000, -2.835396435571413E+08,  5.960217365487384E+08, -2.536329071021366E+07,
2461096.500000000, A.D. 2026-Feb-25 00:00:00.0000, -2.840416994797219E+08,  6.012877655716133E+08, -2.569228327373758E+07,
2461097.500000000, A.D. 2026-Feb-26 00:00:00.0000, -2.845428143409048E+08,  6.065518309917457E+08, -2.602117447332799E+07,
2461098.500000000, A.D. 2026-Feb-27 00:00:00.0000, -2.850430098463534E+08,  6.118139649435405E+08, -2.634996291233465E+07,
2461099.500000000, A.D. 2026-Feb-28 00:00:00.0000, -2.855423075904369E+08,  6.170741995168796E+08, -2.667864677682105E+07,
2461100.500000000, A.D. 2026-Mar-01 00:00:00.0000, -2.860407291659976E+08,  6.223325668084942E+08, -2.700722374801767E+07,
2461101.500000000, A.D. 2026-Mar-02 00:00:00.0000, -2.865382962945307E+08,  6.275890989670029E+08, -2.733569089508456E+07,
2461102.500000000, A.D. 2026-Mar-03 00:00:00.0000, -2.870350309810833E+08,  6.328438282249237E+08, -2.766404454436687E+07,
2461103.500000000, A.D. 2026-Mar-04 00:00:00.0000, -2.875309556982549E+08,  6.380967869072901E+08, -2.799228012135765E+07,
2461104.500000000, A.D. 2026-Mar-05 00:00:00.0000, -2.880260936029681E+08,  6.433480074012456E+08, -2.832039196241006E+07,
2461105.500000000, A.D. 2026-Mar-06 00:00:00.0000, -2.885204687873903E+08,  6.485975220638331E+08, -2.864837309559280E+07,
2461106.500000000, A.D. 2026-Mar-07 00:00:00.0000, -2.890141065602856E+08,  6.538453630360537E+08, -2.897621499514797E+07,
2461107.500000000, A.D. 2026-Mar-08 00:00:00.0000, -2.895070337452904E+08,  6.590915619208969E+08, -2.930390732350403E+07,
2461108.500000000, A.D. 2026-Mar-09 00:00:00.0000, -2.899992789657453E+08,  6.643361492740262E+08, -2.963143769091240E+07,
2461109.500000000, A.D. 2026-Mar-10 00:00:00.0000, -2.904908728595312E+08,  6.695791538540273E+08, -2.995879148743635E+07,
2461110.500000000, A.D. 2026-Mar-11 00:00:00.0000, -2.909818481318062E+08,  6.748206015955250E+08, -3.028595187496206E+07,
2461111.500000000, A.D. 2026-Mar-12 00:00:00.0000, -2.914722393149285E+08,  6.800605143190114E+08, -3.061290006172127E+07,
2461112.500000000, A.D. 2026-Mar-13 00:00:00.0000, -2.919620820817655E+08,  6.852989082914007E+08, -3.093961600059012E+07,
2461113.500000000, A.D. 2026-Mar-14 00:00:00.0000, -2.924514119853129E+08,  6.905357928999119E+08, -3.126607962297425E+07,
2461114.500000000, A.D. 2026-Mar-15 00:00:00.0000, -2.929402626140704E+08,  6.957711698548472E+08, -3.159227260608813E+07,
2461115.500000000, A.D. 2026-Mar-16 00:00:00.0000, -2.934286633700144E+08,  7.010050333921008E+08, -3.191818046546784E+07,
2461116.500000000, A.D. 2026-Mar-17 00:00:00.0000, -2.939166373275514E+08,  7.062373717830502E+08, -3.224379453286344E+07,
